m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,ticks
26.106537,31.533531,-8.407108,-10.787647,-1.6682395,-1.651544,-0.3334359,25.015953,24.850845,-36.386753,27.383247,0.39756665,0.73035324,-0.20241286,13.546162,7.9773827,45.160835,-42.365944,0.55302,1.0486882,-0.26561165,1661
21.01976,-13.536636,44.76573,-9.48159,-0.10979466,-0.17883314,-0.17304054,29.535938,45.80243,-20.82368,-30.156809,-0.23756437,0.22388059,0.17827383,11.926886,1.2624435,-22.29864,-3.4366608,-1.603449,0.5228663,2.87134,33
25.350399,-3.2198257,-36.776024,15.728775,-2.055391,1.9148903,0.4706335,16.64086,-17.136913,-16.690266,-0.84342957,3.9802895,-1.8355436,-0.014996052,25.91751,46.313187,-34.744442,-25.098265,-0.06468451,-0.11729218,-0.04615105,1900
16.214943,32.546738,42.53328,20.729889,-1.3826978,-2.499646,0.5652847,13.125056,-1.8806381,9.337437,42.52433,-0.5477433,0.050820973,-0.3118458,22.398611,-35.858017,29.286873,-13.090031,-0.21564706,-0.090509444,-0.5351517,761
15.632004,3.189354,-2.661007,48.349556,1.2701459,2.275156,-2.9328175,26.198792,22.808365,28.00978,42.810516,-1.2370389,-1.4520366,-1.1673831,17.291826,-16.771263,19.680336,-1.0070496,-1.6414489,-1.0691413,1.3257499,6
19.765675,-25.948948,-24.705732,-21.348125,0.670195,2.1326647,-2.5522795,15.594959,-30.33836,-46.714993,-48.530357,2.1990008,-0.72995216,-2.0242267,18.017033,-34.09839,20.478783,-31.410038,0.46164912,-0.2121475,0.14292659,96
10.088538,-3.0255089,-43.528313,43.31633,0.5605926,0.58099145,0.26447114,28.882145,-1.3677711,35.478577,34.239647,-1.2178082,-2.0633402,-0.19544157,15.851187,44.772743,23.866714,-10.17083,0.8192503,0.2841427,1.0593854,850
13.498823,-46.02905,41.3852,9.26025,0.0849306,-0.673718,1.3540963,16.495388,49.34935,-39.498055,-49.425842,-0.6265755,-0.35556126,-1.9680325,16.869555,5.4767723,28.734818,-7.9244537,0.60923195,-0.9646492,-2.328211,175
12.068428,-0.5052681,-46.44695,48.437294,1.1919312,0.11344109,-1.7534475,17.228004,-28.403627,-32.04145,-33.512703,0.90835685,-0.93655676,-0.4577332,27.969906,17.208977,45.495377,48.221893,0.9244877,0.1987581,1.0621717,469
14.698856,-26.63232,-30.401087,-44.982765,0.31914514,1.0828476,1.3342612,14.33563,48.538338,-47.64973,-17.191624,-0.17892578,0.09260591,-0.8073801,25.718117,39.050667,27.883186,-7.212967,-0.48352605,-0.256088,-0.1693611,353
13.516024,-44.315517,-39.086662,33.640472,-0.25791463,-0.6570157,-0.36910945,28.633078,-49.657475,38.080177,-17.460083,-0.105179094,-1.2893595,-2.346117,21.645466,-23.95693,26.395325,-15.282951,0.23701616,2.4020147,-1.2316983,80
26.223038,-47.86488,21.430595,39.0701,1.2878057,0.6117404,-0.34531167,11.034183,-45.51646,-44.758705,19.1838,1.5682979,-1.9285269,0.23467606,26.246445,1.7400513,-2.0946617,40.437576,1.8580999,-2.0350008,-1.2334981,81
28.48312,25.746529,39.42254,13.036301,-0.5372466,-2.654333,3.1836638,29.791542,19.61441,30.185608,-5.3047523,1.8288236,4.078684,-1.1910348,27.433193,-42.656498,-25.498283,36.08596,-1.4538561,-2.281585,-0.7788616,7
24.14689,-16.160973,-26.638163,-20.49783,2.5315409,2.0949974,-0.19401264,16.114742,14.86142,0.36954117,-49.285103,0.637496,3.4855547,-0.529757,21.338863,3.735382,39.099968,35.235466,-0.69548005,1.8785474,-0.55058575,2
27.336784,-28.601074,37.68786,-45.158867,-2.073315,-1.6396625,1.3658998,20.898298,6.892174,19.38427,-49.645985,-2.9609845,1.1452568,1.4076596,10.68347,-29.023148,-24.193304,1.6239929,-1.9689512,-1.1441236,0.019294739,7
17.194801,32.7621,-17.243393,-21.496809,-0.14037067,-1.019814,0.61750007,18.016176,29.499413,-41.68946,21.941597,-2.498538,0.74475074,1.573073,16.26619,30.234451,-9.470894,47.310104,0.24920398,0.40479866,-0.24614203,95
12.331577,23.705154,19.56955,-36.012577,0.18817198,-0.12193349,0.17985441,14.499641,16.211517,-49.26708,43.522995,1.1963898,1.0957581,0.5786791,11.438734,20.941887,49.84086,22.999992,-0.40790695,0.6148661,-0.91725737,403
15.258431,2.9199257,49.660233,-30.378038,0.6827928,-0.65942895,-0.8045946,14.6090355,23.896225,12.326153,-2.9204445,-0.15244532,0.20910025,-1.3784897,19.280926,-38.579773,2.465664,0.43733215,0.04376208,0.037667155,0.09519922,16
19.820404,39.745735,-43.88007,6.126343,-2.4674294,0.47119135,0.83783966,20.188606,41.45809,40.494247,33.88273,-1.575017,1.5062406,-2.8342068,26.135948,12.7104,21.657257,11.437248,-1.8643752,-0.025119249,1.6220163,100
13.378897,-48.626286,19.378136,-23.432034,-0.7239127,-1.1686945,0.31036568,12.003773,44.788277,34.19812,16.442703,1.0728283,1.5879495,0.12280426,24.216309,43.276337,9.58411,12.587959,1.8594748,0.33201334,-0.6125705,11
14.403466,-17.823673,-46.02565,6.2132072,0.29480585,0.28282043,-0.7093417,17.85281,30.267044,36.03575,-24.849642,1.0888789,1.3592302,1.5241318,21.791992,-40.631824,13.545578,-24.849993,1.4106892,-0.28613204,-0.17520317,860
14.71822,48.14144,13.77129,11.107975,-1.9610214,2.8830194,1.881144,19.27079,-45.44208,-11.564518,-41.11947,-0.5863635,-0.6392923,-0.06825844,18.878193,37.700882,18.304787,-16.247345,-0.4199306,0.26205102,1.7740208,13
26.235903,39.771767,-11.97263,5.1290436,0.97746944,-1.4695196,-0.6529722,12.952215,32.700058,29.648895,5.7772636,0.007985681,0.46475253,0.094163984,23.129656,-37.752323,8.479713,34.578842,2.6702905,0.31509447,0.774354,160
17.906097,39.63804,-19.768131,28.314995,-1.8810562,2.2157154,2.6949453,15.642679,-10.4216385,-37.20881,12.247078,-0.5264834,-0.5310177,0.29095206,23.945284,40.136475,-46.97438,24.505272,0.9132063,-1.9591992,0.9459585,76
22.594116,-49.24903,19.04647,-20.933897,-1.7044743,1.2221333,1.99943,29.309452,11.560421,44.68309,14.7574005,2.3005428,-1.2808666,-1.0312331,23.559113,-26.377344,-44.13365,-6.9656143,1.1337498,2.6375132,-1.3099685,17
17.41963,-16.885845,-27.415752,15.798584,1.32007,1.3843973,-1.9023727,27.048365,-46.728313,-40.818966,27.71006,-2.66088,-1.7081869,-2.6338701,24.247799,7.143898,-25.666826,30.210594,-0.23441207,0.18642724,0.20051777,121
28.168808,6.422764,-16.772823,27.864822,-0.3372121,0.25493336,-3.5916715,17.613682,-13.979763,-21.913069,45.680008,0.42502642,-2.8415954,-2.332698,19.424728,-21.723736,-12.917847,-5.147667,-0.77613693,0.88889194,0.71861124,23
23.24162,-35.03387,-10.6702385,16.680138,0.17688586,0.07655033,-0.053836294,25.622639,33.227127,-1.5516701,16.004494,1.7484163,-2.6015065,-1.3623222,28.66275,46.420326,-16.19519,-46.042084,1.5617566,0.7055603,1.5064011,1010
17.23364,-22.590738,-22.783983,-47.22603,-0.16633941,-0.37626234,-1.5928993,26.841772,1.8934021,-46.62035,39.101524,2.4015994,1.2258744,1.990477,19.995058,6.788189,-43.55726,19.55249,-1.102283,0.5175344,1.0262516,697
28.249317,22.438278,-29.144436,2.1032524,-0.061072126,1.7250397,-1.6750792,19.890265,-21.334536,-36.86372,-20.257204,-0.056114577,-0.16344012,0.15021278,13.256875,46.944336,-25.10063,-22.418123,-1.0826491,0.87931913,-1.1569573,9
13.558811,-45.527397,-7.647377,41.31481,-1.3049079,-1.536464,1.8412452,25.43221,40.76638,16.174393,29.945091,-1.3408892,1.7277776,1.3071778,29.64568,27.620308,41.995583,22.150116,2.280488,-1.92057,1.0119892,5
20.2501,41.8665,2.9086113,-9.044285,-3.0311346,-1.4931202,1.3066626,10.270184,9.7886505,-5.958702,-19.351881,0.5054622,-0.53978235,0.6030405,26.946714,-4.9150047,27.529472,-18.66454,-1.5748,-1.3134152,0.74044466,14
27.923319,15.928543,8.723957,-39.39224,0.8700486,0.647219,0.8942597,25.901049,-26.400106,5.380558,9.765137,0.06915301,1.0448518,-0.52729464,21.290447,3.3782005,39.470467,-24.682903,2.8811452,2.4071229,2.0782676,95
29.18281,27.155563,-2.376236,-49.582268,0.1891827,0.12584762,0.19323227,27.563974,9.764481,41.548973,45.87172,-1.6463627,-1.7934251,-0.84186804,16.363598,-20.99098,-0.26372528,33.56962,0.559666,-0.50141925,-0.27500078,13
25.477093,-33.49877,36.263992,-44.024666,-0.53532165,1.1414218,-0.7485679,23.741058,16.35601,7.197796,12.908726,-0.46783242,2.2193341,-0.22635913,15.176985,-1.2593155,39.037804,-5.2254333,-1.2003106,1.3992279,3.0405874,41
22.9801,-17.099632,7.3755455,-22.80876,0.47085622,0.8217357,-0.23945004,11.516857,-35.11234,-21.4588,-44.70781,0.92763805,-1.0417545,1.969121,23.299362,-48.3015,17.944054,22.936142,0.63649017,-0.28788948,-0.035883483,22
10.830338,-22.17874,-28.448189,-18.432682,-0.25430584,-0.24978542,1.3658485,21.734383,-14.550121,33.849396,-18.87629,-0.5416891,0.57098436,0.46181047,24.4777,41.387764,-13.153374,23.645874,0.7278393,-0.07227581,0.36162484,1692
27.040756,-27.151752,-20.510483,32.015457,-1.5291691,-1.3225727,-0.8921528,23.624695,28.09179,-4.3275757,-43.258667,0.94030434,-0.50360537,-0.6061586,22.486618,-18.877632,-26.735151,-19.042324,1.3470069,-0.08843753,0.98410517,171
26.39528,16.159515,-41.419804,1.5338707,-1.0395604,-0.42931664,-0.65238374,12.814852,-2.830761,34.527275,1.1128235,-1.2514137,1.4798332,0.72441566,21.73768,1.3069801,-30.6005,-36.808468,2.000701,-0.8958516,2.3252661,486
20.330303,-41.91988,-7.5030746,47.196236,-0.49440724,-0.7270509,-1.0018363,24.419903,23.5634,35.943184,11.549942,-2.2244089,1.7445029,0.8677934,24.696669,39.325417,10.903107,44.277153,-2.2093644,-1.0610214,-0.56011957,436
16.027092,-19.47276,-46.223152,26.285461,0.03761348,1.2699872,-0.24598038,22.673826,-40.659187,-44.713562,-10.379135,-0.76347584,-0.7872223,0.463423,18.813362,-22.973722,3.1861382,-17.2159,-1.0159316,0.38369632,-0.4929415,24
21.794151,24.340286,-8.7860985,-38.364643,0.14942838,-0.06688482,0.14259398,27.527796,44.664093,31.733093,33.630005,0.99553967,-2.0804036,1.8814082,26.631577,-5.463173,37.91176,-21.817558,-1.6417246,-2.4307544,-1.389446,355
26.467897,48.57968,15.075119,21.295204,-1.3894129,-1.4012666,-1.846673,28.78017,-7.3284683,36.54428,26.338303,1.8568596,1.7074344,1.5800767,15.97086,36.02092,-2.6197662,23.149895,-3.2198036,-4.1209135,-0.5386982,15
15.037261,18.268982,21.903503,44.146255,-0.5281954,-2.5032902,3.5778532,28.573902,44.0326,11.800297,-18.93667,0.17003441,-0.29385185,2.3111591,25.987,0.017211914,18.796219,38.719437,-1.6638161,-1.8769298,1.4904577,18
13.690235,-33.83111,33.920837,35.859993,1.120765,1.0911981,-2.2143805,23.662346,49.47512,12.821793,47.93856,-1.2822719,0.33690053,-0.7284275,23.21647,-24.952305,13.616528,-5.915367,1.6972142,1.591572,1.6198295,40
16.899368,17.395805,-44.70303,43.58612,0.1207538,-0.1626251,0.08854108,29.911716,-33.04628,-13.364758,-19.181198,0.27076524,0.19722003,-0.17135693,19.482193,-47.121204,6.377136,-35.654945,2.542272,3.1972294,-1.4131017,73
17.973858,17.546692,35.743324,-32.90112,-0.031683803,-0.23119028,-0.23925115,17.87201,30.53601,49.31195,41.54901,0.2669481,2.0556989,-1.673828,29.795082,-31.619299,30.346657,-6.722946,-1.1525178,-0.42887163,-1.6113381,274
20.836754,4.697853,8.725124,-37.19762,1.4344933,1.5378739,0.6379923,20.066935,-28.456194,11.366653,26.094849,2.3285782,-2.3962896,-0.53854537,17.421627,-43.843044,33.794647,9.211426,-1.9084489,-1.678422,-0.48056555,87
26.103352,43.731194,-28.144949,-39.57834,-3.0213487,0.51222897,-1.3780718,29.25387,-33.899544,-21.561945,-14.239372,-2.409627,0.6734724,2.119852,21.755156,12.001205,-43.6575,-29.500866,-1.6320509,-2.374223,-3.2841136,9
19.514416,32.899765,-31.022137,0.1095047,-0.21983983,-0.046466388,0.24303402,22.542645,-5.5087433,-35.80098,46.04464,-1.8356109,-1.1808684,0.24544662,13.1930485,45.074768,-1.5054283,1.367466,0.17662697,-0.034170482,-0.072189935,12
21.461828,-17.80281,32.049896,-0.80448914,1.046741,0.10140371,-1.3178177,23.689419,-1.2529716,23.765182,17.370522,3.658965,-1.4696527,-0.5458889,22.910637,-11.644535,-6.6623764,18.377892,-0.017655736,1.4306543,2.6100905,16
29.522871,-8.569664,0.31743622,-12.114315,-3.2276778,-2.2807193,-1.6257482,15.577713,1.5462418,-48.92587,-27.963978,-2.1903503,-0.10358906,-2.3880064,25.993279,12.631966,-9.038841,13.871521,3.7103662,-0.1996584,0.7181115,4
14.951906,2.5438728,32.677605,21.721786,-0.08565819,0.09471301,0.057981458,15.730337,-9.320023,43.386063,33.28096,1.3815279,2.6819296,2.8396368,25.848679,-16.977043,22.32875,-25.934517,1.5509464,-0.34484166,-1.6095405,299
11.200896,-12.913776,40.012062,8.32243,-1.5723841,-0.79775536,1.2614461,11.67457,-45.632088,-37.84326,25.548225,-0.29556096,-0.28019318,0.10656561,24.35756,34.171486,36.70141,31.81662,-0.78575593,1.7007751,0.5331256,286
11.612253,16.48066,-47.874683,27.258804,-1.005552,-0.23593384,-0.5206657,16.48621,10.522175,-36.274033,-15.934326,-0.4783014,-0.60557806,-0.037838068,11.491564,0.28116608,29.33406,36.962036,0.9345328,0.15763283,-0.08112095,22
28.277758,41.291634,-29.300482,11.252289,-0.6627245,-1.152739,2.580721,15.285759,-21.218836,7.0214615,26.550468,0.46166134,2.1549087,0.23380327,26.966274,44.601143,-22.580082,-17.380184,-3.1500964,0.41535902,-3.2933772,2
21.12526,12.1190605,-16.631012,-40.8452,0.8450584,-1.169149,0.2548631,27.361656,46.158905,-6.689472,31.980919,0.12508096,1.7167525,1.6521294,10.940976,0.5455322,-0.09549713,47.72307,0.30839837,-1.4583646,-2.5771763,23
12.090306,-31.263554,15.624008,-49.46502,0.27735642,9.1026915E-4,-0.035082664,25.898323,13.52042,-45.512444,-17.997562,-1.3711345,1.3048611,1.5148836,17.332478,-41.81598,-37.851234,-46.04437,0.25465402,1.4559727,-1.4818399,505
21.089005,47.543106,1.0992813,-24.863905,0.3461892,0.07676759,0.46668252,10.64912,-8.481495,14.255684,-16.481388,0.17361459,0.9663193,1.1328878,29.488613,-14.183746,43.503204,29.140923,-0.7198488,-1.1375334,0.9104766,42
15.024769,-37.11998,7.7236633,38.454285,0.5824213,-0.598845,0.35406935,24.48429,-9.396149,-9.462666,-44.997044,-0.24865969,0.55081105,-0.26991692,17.529171,-22.26811,47.90988,40.038513,0.2583945,0.22449839,-0.21142037,328
29.771292,-28.670496,25.586823,-46.733444,0.1331174,-0.5669125,0.6438647,17.808548,-11.540413,49.208527,1.0938454,-1.5570631,0.5981768,-0.92179537,20.766005,16.78611,1.1645317,-34.18551,2.1807036,1.8578095,-2.0898132,142
16.663786,10.377991,17.839462,3.5372543,0.7320461,0.74831724,4.0788,29.413721,40.407997,33.02838,45.945915,2.1538284,1.6990386,0.79329926,26.228518,-14.585865,-8.754486,-3.982418,-2.385072,-1.8457365,-1.8223189,7
25.389893,-40.13787,27.768005,30.147705,-0.6163411,-4.233367,0.06832695,14.053021,-48.10292,37.80883,29.397789,-4.78672,1.5026755,3.9473553,18.473782,-47.39206,-7.736904,-6.810528,0.83697295,-1.5346444,-1.9351287,2
11.409037,4.3366356,-40.001488,-47.918053,1.7411699,1.1198026,-1.8409399,28.54142,35.863106,47.448112,-12.228817,0.6988954,-1.1769493,1.6239278,27.378317,-18.880821,-47.147648,-49.65833,1.3885751,-0.52005595,-1.0877897,12
22.287159,0.28580475,16.476318,-31.370253,-0.63096106,-0.64560884,0.19821177,10.951908,35.146202,-4.6495895,38.645027,1.2307853,1.8230673,2.18098,15.9740715,19.0952,-48.532986,26.231544,-0.39722314,-0.23627333,-0.02512633,40
21.048712,28.372658,-7.8042145,3.774971,2.2837353,-1.7301397,1.6148338,29.982569,36.789703,40.189255,31.695,-2.7354865,2.1431813,-0.9304389,14.149376,38.0334,25.193146,41.78392,-3.8454776,0.95140934,-1.2629771,5
10.20134,38.157623,20.08216,-20.162941,-1.8128325,-1.1594138,1.5324618,13.972189,-5.7874756,31.300919,-36.631683,1.1227349,-0.95866734,1.0000558,16.3298,-11.648994,-43.724037,38.89373,-1.4694297,0.4245579,-0.34757683,17
11.476814,6.922371,-39.964348,12.912399,1.078756,1.2646273,1.7383738,17.05394,-34.765144,25.365189,-13.251366,-1.115543,0.2195817,-0.087502465,15.102791,25.933144,-11.422718,8.181824,0.051819123,-0.087349415,0.11509655,103
22.822239,26.35701,-5.4073524,-25.135952,-0.02629209,0.047025297,-0.10597072,10.705139,45.3777,-41.169476,-0.42230988,0.26935625,-1.2136809,-1.7712166,26.769762,27.955177,4.1321983,12.226105,0.40565312,-0.102914765,-0.11194311,13
21.106281,42.59871,-40.00241,13.693077,-0.36165047,-1.3283887,-0.98227346,12.8775835,7.905155,11.071865,18.350288,1.519541,0.08299153,-0.5340381,11.297021,41.701134,-23.82084,-48.719112,-0.714697,0.06310376,-0.19056642,53
10.190034,-36.69489,34.36792,-44.688744,0.09555253,0.9117142,0.20285515,27.211706,49.154778,-1.965725,29.63263,-0.9198952,0.8657643,1.7444552,14.441792,49.614464,39.607307,16.678795,-0.57699585,1.5324221,1.9838667,19
10.057653,20.812729,23.385155,-10.255177,-2.256342,0.060052805,-0.13819514,18.218761,-17.493214,2.33881,14.237831,0.616454,1.9524411,-0.76693726,11.1600485,-42.935753,-31.844885,41.66372,-1.0340809,0.17556159,-0.10443974,689
24.24025,-44.959114,-29.685575,1.0143394,-0.16995454,-0.40762535,-0.23958339,24.332829,23.947731,30.293343,-22.581661,0.08690533,0.11619454,-0.11928088,14.031359,48.076668,40.25686,-42.16337,0.529554,-0.39269778,0.3501004,12
23.141941,-38.746708,-2.577446,-1.9938049,0.38369942,1.5112607,0.46465662,12.707884,34.638565,-0.22687912,-47.271965,1.7113488,0.51984847,-0.9407372,19.854023,-30.424685,-47.247143,-32.407654,-0.5113723,-1.2470797,-0.101350084,267
28.749973,14.571098,36.04888,-48.414715,1.3425441,1.7873696,0.88358295,12.43546,1.4861526,33.40049,-27.160656,-1.608069,-1.4224553,-3.2589202,18.45276,27.129295,-19.579775,-32.37254,-0.73268276,-0.9823446,1.341158,10000
29.596397,37.45788,11.542137,-27.103222,-0.25448897,-0.9312292,-0.40444526,18.152351,-25.295162,-40.77607,-30.377167,0.78228074,-1.2206202,0.56542075,20.887058,11.832832,-36.3453,-46.44118,-1.262763,-1.9309025,0.38188076,11
22.58114,49.019173,2.8371162,17.608002,-0.5265875,-0.37324795,1.3043759,23.24579,-33.528637,-16.151321,42.876083,2.3864422,-1.2458677,0.76308346,10.866834,-45.830048,-35.68283,36.265053,-0.16615963,3.3223963,1.6041975,7
24.119638,-22.268688,47.94049,-32.02453,-1.1979287,-1.5702035,-2.0537558,15.797373,35.666786,49.99759,-40.179207,0.95381165,-1.5408044,-2.1167593,23.09621,-41.068275,-21.474552,11.473316,1.3579656,2.0828578,-0.50428134,19
28.09991,-47.484207,-29.368967,45.303795,1.6348746,-0.74939466,0.424979,12.581123,-10.214848,-18.459755,-22.782051,0.7193203,-1.2156614,0.2182299,29.820168,43.27584,-31.906616,-47.91817,0.2656419,-0.7536682,-1.2925196,403
10.292208,38.586502,2.1007347,13.736885,0.06844127,-0.40826738,0.49207214,17.741032,-19.056421,14.5303955,-17.473717,-0.68485516,0.44388694,-0.52206814,11.071013,16.579742,-12.057053,-43.380737,-0.0852812,0.77784663,1.5632052,872
21.698639,-46.681152,45.92627,21.908325,1.5192951,-1.5118593,-0.55309623,25.255646,-1.0085182,-39.83583,33.27986,0.42547607,2.2402763,-1.4897346,14.465037,6.565346,-40.68169,-34.477222,-0.061680622,0.16390347,-0.14903301,1136
27.397171,9.393299,-8.455624,-34.280586,-0.073584706,-0.44105998,1.206431,29.647148,-22.572119,-29.651552,4.345356,3.0025609,-0.0928429,1.8924912,23.068686,-35.3089,14.4741745,-23.08163,1.2492033,2.1977816,2.4377542,54
14.335272,0.0014076233,44.83306,-8.020115,1.4166578,-1.0765194,-1.8182869,28.369373,-18.569166,-48.880493,-36.02367,-0.54111314,0.29007542,0.4096136,10.9753275,-40.784294,32.469597,-39.614143,-0.21945524,-0.8084798,-0.9789467,2904
12.445029,19.121796,48.6845,-37.11242,-2.0236552,-0.42247266,0.41308254,14.444553,-33.171524,-3.4433823,-23.424376,-0.6889372,-0.855813,-1.494947,29.069447,20.66774,-38.015358,46.9637,0.034908496,-0.95538545,-0.9219931,1156
10.277276,-0.6508179,24.085724,19.40464,-0.5005479,1.1355252,2.171883,15.387464,35.39171,16.71836,-32.10978,1.1372201,1.1168805,0.8601104,21.46946,-30.157906,-15.024239,1.6051407,0.06503362,0.4593903,0.23551266,57
13.284488,35.15187,-13.9482155,1.395298,-0.59853935,2.3008623,-0.9704442,29.381344,10.591209,-37.008793,40.6063,-0.6524112,-1.1301107,2.8272543,27.124874,-38.96408,-37.834473,11.494041,-1.5983183,1.1198735,0.062806085,190
15.9327545,-15.65078,-6.025421,-35.057926,0.22745761,1.5076529,-0.99010956,26.096184,21.078346,27.120773,42.995544,0.07152858,-0.4616266,-0.7783755,10.7942,-15.693111,20.39505,-2.133232,-0.5517367,0.86780745,-1.055933,19
13.395634,32.76461,29.195488,-26.484632,-0.1436669,1.3670962,-2.6618598,28.460691,-41.633713,-20.771576,-34.128742,0.10560272,0.377863,-0.6705166,26.262999,-24.695963,-1.0160751,35.73551,1.1815274,2.0596328,-1.3851501,48
19.615175,43.91622,-6.3323555,20.088371,0.62119484,1.0433536,-2.885316,21.502638,49.011246,-48.372562,-11.306793,-1.1445419,-0.33342114,2.366142,25.983572,-42.3383,-16.35189,-17.312973,-1.6535292,-0.3576071,-1.3207835,42
14.552918,-7.5703278,-32.917118,34.294914,0.53279203,0.39189127,-0.4205675,26.133171,29.682579,-35.53875,-41.563667,1.5639757,-0.32906088,1.0450934,17.21346,-33.30662,4.64468,-45.157707,-0.075912274,-1.7368463,-0.17197071,298
22.492985,46.517532,-16.629005,-42.511524,-0.075003654,0.21841866,0.08672,16.836338,36.7754,0.98347473,38.291374,2.4740648,1.7306929,-0.73029757,19.743864,46.887787,9.439541,37.3861,-1.7350764,-0.19183207,-0.13184118,11
20.919542,-40.706615,12.399368,-1.3509521,1.7720153,-2.3660624,-0.5718647,20.459751,-7.703926,-0.41368103,7.7565384,0.58138204,-0.5026299,1.1500045,20.354069,40.39479,44.901306,40.07537,1.5080177,-1.5192391,-0.1394546,61
10.958273,26.714363,9.714626,23.293724,1.581131,-0.74379456,-0.64409876,14.540381,-8.398319,30.380966,-35.277378,0.18446887,-1.2109857,0.1129504,12.2196045,-8.7807045,-44.071274,-5.1835365,-0.11053895,0.7566312,1.4724035,569
13.651351,-20.403217,-4.1785965,12.374794,0.20729323,0.08803856,-0.23488481,24.786304,49.253273,33.074287,-29.022121,0.61449957,2.2920365,0.04642105,12.73222,-5.283283,49.25338,39.478592,-1.0157013,1.3772353,-0.8424585,91
15.821259,29.914444,2.1337738,-4.0640182,-1.4413798,-2.3143191,3.0583344,21.7482,3.2411156,10.734131,18.851952,0.558972,0.1132361,-0.5600942,22.113024,-14.708721,34.25078,-48.5785,1.4052626,-1.3047994,-1.6767334,1398
27.28123,-3.484272,15.889717,30.498573,2.2152653,-2.2951782,-0.4110902,17.951508,44.249214,-34.50866,0.2527542,-0.8720403,0.9517698,3.451004,26.128256,-9.49387,-5.5779266,-0.9944916,0.4416532,0.8584865,1.0556685,204
29.866632,8.179577,9.186466,5.41827,0.84331906,-1.2002934,1.3057648,22.191004,-41.480183,40.868446,28.810486,-0.42167458,0.45763117,-0.4299004,29.075285,-17.369373,-25.63073,-22.668344,-0.27085376,-0.56518245,-0.2666375,176
13.245216,-25.746351,47.66353,13.649513,-0.20157707,-0.41881964,0.7241496,12.414842,49.51876,-14.557266,-40.68806,1.9477491,-1.2173975,0.009419441,26.696095,43.379707,19.480057,20.941246,-0.5773179,-1.5704743,1.0618222,342
24.450241,-46.26755,35.743484,-14.137901,-0.47134942,-0.044810414,0.41100302,19.417782,21.45897,-7.9328423,-11.4902725,1.2739693,-0.56132567,-1.845366,29.565893,40.798233,28.202438,48.720177,0.13557164,-1.7111632,-0.38471305,320
29.190218,44.623222,-24.946959,17.968658,0.43543676,-0.5689307,0.6095559,16.405209,-25.664307,-26.20396,45.40107,-0.432525,-0.21184564,-0.15614213,25.687147,-2.3446922,38.14781,11.158424,2.0303602,2.2885265,0.50689745,1018
21.77737,-25.244564,40.153076,3.48769,-1.3046246,-2.1526675,-1.5635772,21.273315,-36.283844,18.913918,33.849663,-0.5392543,-1.4022887,1.216244,24.273788,37.908577,-13.573479,10.139435,-0.2907484,0.41878575,0.8155663,837
13.895689,23.584976,-10.850937,37.887695,-0.16994229,0.29766428,-0.08733392,18.016897,-1.9006538,-42.111504,-33.131607,1.0619352,0.54501075,0.59915006,17.04228,11.280094,3.486126,2.698471,0.7213392,1.4426748,-0.90684396,28
28.796783,-40.308403,-13.12886,25.696884,-0.15088198,0.5876095,0.6964232,14.358779,43.27323,17.273071,11.0179825,2.4246867,-1.3558441,-1.7169683,29.195606,14.556679,-30.210512,14.666466,-0.9403134,0.38945636,0.10570772,554
18.543549,-8.01524,23.773026,33.633842,-0.8644953,1.2121859,3.1943321,11.803294,-29.280603,-13.377785,-37.98813,-1.0159426,0.11579867,-1.6834085,24.7846,-16.379364,2.869732,11.298126,1.6551579,0.3145547,0.9656646,631
22.856396,-9.366272,36.053917,-1.6512032,-0.42720634,-0.65021574,0.10855653,29.187977,19.876572,34.572914,7.3607254,2.4403958,-2.7015991,2.0966525,16.122702,44.592873,8.143761,-35.8869,0.7697849,-0.36716747,1.2817426,26
27.90909,21.044197,-22.116453,15.859375,-0.23720503,-2.5848503,-1.3201742,24.260933,43.755806,49.049606,44.319107,0.2967835,-0.25371286,0.22574511,28.157143,45.7648,11.983986,-3.398079,-1.7256467,1.5888019,-2.6949441,80
10.930239,-0.18001938,-8.586788,28.36985,-0.27226576,-0.47219202,-0.7650402,12.699999,21.437286,12.062691,-13.933708,-0.47930956,0.45414066,1.4108791,21.34776,40.763367,-27.505487,-23.472595,-1.2160096,-1.5456935,-1.1438746,86
26.750977,0.027103424,21.746109,22.910835,-0.9442816,-1.9022822,-1.197917,18.451077,-26.436878,37.92942,-47.498627,-0.50737906,0.92288876,-2.3577337,25.339432,43.617844,-1.731884,-7.1733475,-0.3306615,0.4478629,-0.8741892,85
26.513254,13.739468,-27.02303,-33.600746,-0.7226844,-0.7922133,-0.41557345,14.189697,-6.6650505,-23.968214,4.555416,0.16479151,0.6422392,-2.692222,11.218801,43.21331,49.11435,-8.096672,0.20970468,0.19493186,0.2359517,75
18.813038,-48.365654,-27.846462,14.187035,-1.8627762,0.98706204,-0.38381273,15.727289,-23.960978,38.698586,-40.565437,0.3618762,-0.3685679,-0.8307884,10.156327,10.242725,-1.2524109,-5.1106644,-1.1152837,-0.11758376,1.2705793,205
21.207392,-22.067362,1.034153,-14.4053955,0.744056,1.8340977,1.9607308,22.426159,6.6865616,-33.44238,26.424065,0.43853927,0.78080183,0.9915921,20.72239,40.83905,18.735977,10.252773,0.17282847,-0.09385924,-0.15630457,106
